"participant","TD_trial_number","TD_target_position","TD_rt","attention_state","TD_within_triplet_counter"
"6087308a21c5d44f55c3e296",21,9,559.800000071526,"fast","3"
"6087308a21c5d44f55c3e296",24,5,473.5,"slow","1"
"60a7d7b70d3cf8f48a8a490d",1,8,297.19999999553,"fast","3"
"60a7d7b70d3cf8f48a8a490d",2,8,338.29999999702,"slow","2"
"60a7d7b70d3cf8f48a8a490d",3,7,358.60000000149,"slow","3"
"60a7d7b70d3cf8f48a8a490d",4,9,362.000000007451,"slow","3"
"60a7d7b70d3cf8f48a8a490d",5,5,332.59999999404,"slow","2"
"60a7d7b70d3cf8f48a8a490d",6,6,294.20000000298,"fast","2"
"60a7d7b70d3cf8f48a8a490d",7,7,316.5,"fast","3"
"60a7d7b70d3cf8f48a8a490d",8,6,396.89999999851,"fast","1"
"60a7d7b70d3cf8f48a8a490d",10,6,356.200000010431,"slow","2"
"60a7d7b70d3cf8f48a8a490d",11,7,337,"slow","2"
"60a7d7b70d3cf8f48a8a490d",12,7,438.20000000298,"slow","1"
"60a7d7b70d3cf8f48a8a490d",14,7,378.59999999404,"fast","1"
"60a7d7b70d3cf8f48a8a490d",17,8,318.59999999404,"fast","2"
"60a7d7b70d3cf8f48a8a490d",18,9,341.90000000596,"fast","3"
"60a7d7b70d3cf8f48a8a490d",19,4,493,"slow","1"
"60a7d7b70d3cf8f48a8a490d",20,8,340.69999999553,"slow","3"
"60a7d7b70d3cf8f48a8a490d",21,6,334.5,"fast","3"
"60a7d7b70d3cf8f48a8a490d",22,5,312.29999999702,"fast","1"
"60a7d7b70d3cf8f48a8a490d",23,5,374.70000000298,"slow","1"
"60a7d7b70d3cf8f48a8a490d",24,6,436.60000000149,"slow","3"
"60b4f4b34e71c30513ecc1f5",1,6,335.200000047684,"fast","2"
"60b4f4b34e71c30513ecc1f5",2,5,380.900000095367,"slow","1"
"60b4f4b34e71c30513ecc1f5",3,7,322.799999952316,"slow","3"
"60b4f4b34e71c30513ecc1f5",4,8,297.600000143051,"slow","3"
"60b4f4b34e71c30513ecc1f5",5,9,381.000000238419,"fast","3"
"60b4f4b34e71c30513ecc1f5",6,4,374.900000095367,"fast","1"
"60b4f4b34e71c30513ecc1f5",7,7,303.100000143051,"fast","2"
"60b4f4b34e71c30513ecc1f5",8,5,372.300000190735,"slow","2"
"60b4f4b34e71c30513ecc1f5",9,7,212.100000143051,"fast","3"
"60b4f4b34e71c30513ecc1f5",10,7,316.400000095367,"slow","1"
"60b4f4b34e71c30513ecc1f5",11,9,403.299999952316,"slow","3"
"60b4f4b34e71c30513ecc1f5",12,8,330.200000047684,"fast","2"
"60b4f4b34e71c30513ecc1f5",13,7,337.799999952316,"fast","1"
"60b4f4b34e71c30513ecc1f5",14,5,357.900000095367,"fast","2"
"60b4f4b34e71c30513ecc1f5",15,6,381.899999856949,"slow","3"
"60b4f4b34e71c30513ecc1f5",16,5,398.199999809265,"fast","1"
"60b4f4b34e71c30513ecc1f5",17,6,287.700000047684,"fast","3"
"60b4f4b34e71c30513ecc1f5",19,8,401.599999904633,"slow","2"
"60b4f4b34e71c30513ecc1f5",20,6,525.599999904633,"slow","2"
"60b4f4b34e71c30513ecc1f5",21,6,600.499999761581,"slow","1"
"60b4f4b34e71c30513ecc1f5",22,6,409.099999904633,"fast","1"
"60b4f4b34e71c30513ecc1f5",23,7,320.199999809265,"slow","2"
"60b4f4b34e71c30513ecc1f5",24,4,417.60000038147,"slow","1"
"60c2b160526d0ae3b07ca006",1,5,418.800000000745,"slow","2"
"60c2b160526d0ae3b07ca006",2,7,390.900000000373,"slow","3"
"60c2b160526d0ae3b07ca006",3,7,559.200000000186,"fast","2"
"60c2b160526d0ae3b07ca006",4,5,384.600000000559,"slow","1"
"60c2b160526d0ae3b07ca006",5,7,369.199999999255,"slow","2"
"60c2b160526d0ae3b07ca006",6,6,374.299999998882,"slow","1"
"60c2b160526d0ae3b07ca006",7,8,477.200000000186,"slow","3"
"60c2b160526d0ae3b07ca006",8,6,464.400000000373,"fast","2"
"60c2b160526d0ae3b07ca006",9,6,342.599999998696,"fast","3"
"60c2b160526d0ae3b07ca006",10,6,376.800000000745,"fast","1"
"60c2b160526d0ae3b07ca006",11,8,59.9000000003725,"fast","3"
"60c2b160526d0ae3b07ca006",12,7,368.299999999814,"fast","1"
"60c2b160526d0ae3b07ca006",13,6,646.200000001118,"slow","3"
"60c2b160526d0ae3b07ca006",14,4,429.299999999814,"slow","1"
"60c2b160526d0ae3b07ca006",15,4,700.099999999627,"fast","1"
"60c2b160526d0ae3b07ca006",16,5,398.299999998882,"fast","1"
"60c2b160526d0ae3b07ca006",17,5,408.099999998696,"fast","2"
"60c2b160526d0ae3b07ca006",18,7,347.5,"fast","3"
"60c2b160526d0ae3b07ca006",19,7,319.499999999069,"slow","1"
"60c2b160526d0ae3b07ca006",20,6,389.799999999814,"slow","2"
"60c2b160526d0ae3b07ca006",21,9,395.600000000559,"fast","3"
"60c2b160526d0ae3b07ca006",22,8,381,"slow","2"
"60c2b160526d0ae3b07ca006",23,9,417.999999999069,"slow","3"
"60c2b160526d0ae3b07ca006",24,8,408.299999999814,"fast","2"
"60ccbffae161aadb1880ad6c",1,9,313.20000000298,"fast","3"
"60ccbffae161aadb1880ad6c",2,5,314.60000000149,"slow","1"
"60ccbffae161aadb1880ad6c",3,6,328.5,"fast","2"
"60ccbffae161aadb1880ad6c",4,5,320.5,"fast","1"
"60ccbffae161aadb1880ad6c",5,6,330.39999999851,"slow","2"
"60ccbffae161aadb1880ad6c",6,6,328.899999991059,"slow","1"
"60ccbffae161aadb1880ad6c",7,9,320.100000008941,"slow","3"
"60ccbffae161aadb1880ad6c",8,7,427.70000000298,"slow","1"
"60ccbffae161aadb1880ad6c",9,6,370,"fast","1"
"60ccbffae161aadb1880ad6c",11,8,344.80000000447,"slow","2"
"60ccbffae161aadb1880ad6c",12,7,359.999999992549,"slow","2"
"60ccbffae161aadb1880ad6c",13,8,325.39999999851,"slow","3"
"60ccbffae161aadb1880ad6c",14,7,345.999999992549,"slow","3"
"60ccbffae161aadb1880ad6c",15,8,352.89999999851,"fast","3"
"60ccbffae161aadb1880ad6c",16,7,413.89999999851,"fast","1"
"60ccbffae161aadb1880ad6c",17,5,335.40000000596,"fast","2"
"60ccbffae161aadb1880ad6c",18,7,317.200000010431,"fast","3"
"60ccbffae161aadb1880ad6c",19,6,374.80000000447,"slow","3"
"60ccbffae161aadb1880ad6c",20,6,345.20000000298,"fast","3"
"60ccbffae161aadb1880ad6c",21,8,342.79999999702,"fast","2"
"60ccbffae161aadb1880ad6c",22,4,430.000000007451,"fast","1"
"60ccbffae161aadb1880ad6c",23,7,337.500000007451,"fast","2"
"60ccbffae161aadb1880ad6c",24,5,326.69999999553,"slow","2"
"60d3740f31606cb50e49f00c",1,7,407,"fast","1"
"60d3740f31606cb50e49f00c",2,7,356,"fast","2"
"60d3740f31606cb50e49f00c",3,4,339,"slow","1"
"60d3740f31606cb50e49f00c",4,8,415,"slow","2"
"60d3740f31606cb50e49f00c",5,9,335,"slow","3"
"60d3740f31606cb50e49f00c",6,6,401,"slow","1"
"60d3740f31606cb50e49f00c",7,6,362,"fast","2"
"60d3740f31606cb50e49f00c",8,7,408,"fast","3"
"60d3740f31606cb50e49f00c",9,6,416,"fast","1"
"60d3740f31606cb50e49f00c",11,6,405,"fast","3"
"60d3740f31606cb50e49f00c",12,6,359,"slow","3"
"60d3740f31606cb50e49f00c",13,5,398,"slow","2"
"60d3740f31606cb50e49f00c",14,5,340,"slow","1"
"60d3740f31606cb50e49f00c",15,7,411,"slow","2"
"60d3740f31606cb50e49f00c",16,8,381,"fast","2"
"60d3740f31606cb50e49f00c",17,7,328,"slow","1"
"60d3740f31606cb50e49f00c",18,5,354,"fast","2"
"60d3740f31606cb50e49f00c",19,8,283,"fast","3"
"60d3740f31606cb50e49f00c",20,7,332,"slow","3"
"60d3740f31606cb50e49f00c",21,6,484,"slow","2"
"60d3740f31606cb50e49f00c",22,5,461,"fast","1"
"60d3740f31606cb50e49f00c",23,9,423,"fast","3"
"60d3740f31606cb50e49f00c",24,8,345,"slow","3"
"60d897f8e73f969d51282445",1,7,477.800000011921,"slow","2"
"60d897f8e73f969d51282445",2,4,526,"slow","1"
"60d897f8e73f969d51282445",3,8,486,"slow","3"
"60d897f8e73f969d51282445",5,5,464,"slow","1"
"60d897f8e73f969d51282445",6,7,507.199999958277,"fast","1"
"60d897f8e73f969d51282445",7,4,582.199999988079,"fast","1"
"60d897f8e73f969d51282445",8,7,466.000000029802,"slow","1"
"60d897f8e73f969d51282445",10,8,453.800000011921,"fast","2"
"60d897f8e73f969d51282445",11,6,454.300000011921,"slow","1"
"60d897f8e73f969d51282445",12,7,522.399999976158,"fast","3"
"60d897f8e73f969d51282445",14,6,478.59999999404,"fast","3"
"60d897f8e73f969d51282445",15,9,459.40000000596,"slow","3"
"60d897f8e73f969d51282445",16,5,546,"fast","1"
"60d897f8e73f969d51282445",17,5,450.100000023842,"fast","2"
"60d897f8e73f969d51282445",18,7,457.199999988079,"slow","3"
"60d897f8e73f969d51282445",19,6,509.199999988079,"fast","2"
"60d897f8e73f969d51282445",20,8,477.40000000596,"slow","2"
"60d897f8e73f969d51282445",21,6,485.999999970198,"slow","2"
"60d897f8e73f969d51282445",22,6,463.299999982119,"fast","1"
"60d897f8e73f969d51282445",23,6,438.90000000596,"slow","3"
"60d897f8e73f969d51282445",24,5,473.200000017881,"slow","2"
"60de1b2645c3c7c864f4a89d",1,5,402.799999952316,"slow","2"
"60de1b2645c3c7c864f4a89d",2,5,353.799999952316,"fast","1"
"60de1b2645c3c7c864f4a89d",3,6,354.200000047684,"fast","2"
"60de1b2645c3c7c864f4a89d",4,4,382.699999809265,"fast","1"
"60de1b2645c3c7c864f4a89d",5,7,347.000000238419,"fast","3"
"60de1b2645c3c7c864f4a89d",6,4,355.299999952316,"slow","1"
"60de1b2645c3c7c864f4a89d",7,5,371.300000190735,"slow","1"
"60de1b2645c3c7c864f4a89d",8,7,328.799999952316,"slow","1"
"60de1b2645c3c7c864f4a89d",9,6,386.299999952316,"slow","2"
"60de1b2645c3c7c864f4a89d",10,8,391.399999856949,"slow","2"
"60de1b2645c3c7c864f4a89d",11,5,376.000000238419,"fast","2"
"60de1b2645c3c7c864f4a89d",12,7,397.5,"slow","2"
"60de1b2645c3c7c864f4a89d",13,7,421.999999761581,"fast","1"
"60de1b2645c3c7c864f4a89d",14,9,319.700000047684,"fast","3"
"60de1b2645c3c7c864f4a89d",15,7,405.900000095367,"fast","2"
"60de1b2645c3c7c864f4a89d",16,6,361.899999856949,"fast","3"
"60de1b2645c3c7c864f4a89d",17,9,399.100000143051,"slow","3"
"60de1b2645c3c7c864f4a89d",18,6,386.700000047684,"slow","1"
"60de1b2645c3c7c864f4a89d",20,6,347.899999856949,"fast","1"
"60de1b2645c3c7c864f4a89d",22,8,362.600000143051,"slow","3"
"60de1b2645c3c7c864f4a89d",23,7,358.799999952316,"slow","3"
"60de1b2645c3c7c864f4a89d",24,8,339.899999856949,"fast","3"
"60e5d47e17c05633eef565e3",1,5,326.5,"fast","2"
"60e5d47e17c05633eef565e3",2,4,357.60000000149,"slow","1"
"60e5d47e17c05633eef565e3",3,5,374.19999999553,"fast","1"
"60e5d47e17c05633eef565e3",4,4,342.60000000149,"fast","1"
"60e5d47e17c05633eef565e3",5,9,338.20000000298,"slow","3"
"60e5d47e17c05633eef565e3",6,8,296.39999999851,"fast","3"
"60e5d47e17c05633eef565e3",7,6,358.69999999553,"slow","1"
"60e5d47e17c05633eef565e3",8,6,344.79999999702,"slow","3"
"60e5d47e17c05633eef565e3",9,9,324.999999992549,"fast","3"
"60e5d47e17c05633eef565e3",10,7,323.79999999702,"slow","1"
"60e5d47e17c05633eef565e3",11,7,353.10000000149,"slow","3"
"60e5d47e17c05633eef565e3",12,7,301.39999999851,"slow","2"
"60e5d47e17c05633eef565e3",13,6,355,"fast","1"
"60e5d47e17c05633eef565e3",14,8,283.70000000298,"slow","2"
"60e5d47e17c05633eef565e3",15,5,377.59999999404,"slow","2"
"60e5d47e17c05633eef565e3",16,8,370.5,"slow","3"
"60e5d47e17c05633eef565e3",17,8,379.39999999851,"fast","2"
"60e5d47e17c05633eef565e3",18,6,345.29999999702,"fast","3"
"60e5d47e17c05633eef565e3",19,5,325.60000000149,"slow","1"
"60e5d47e17c05633eef565e3",20,7,293.09999999404,"fast","2"
"60e5d47e17c05633eef565e3",21,6,355.80000000447,"slow","2"
"60e5d47e17c05633eef565e3",22,7,270.30000000447,"fast","3"
"60e5d47e17c05633eef565e3",23,7,354.70000000298,"fast","1"
"60e5d47e17c05633eef565e3",24,6,343.10000000149,"fast","2"
"60e8a63f733f423be3da1846",2,8,329.000000238419,"fast","2"
"60e8a63f733f423be3da1846",4,6,345.900000095367,"fast","3"
"60e8a63f733f423be3da1846",5,6,389.100000143051,"slow","1"
"60e8a63f733f423be3da1846",6,5,401.5,"fast","2"
"60e8a63f733f423be3da1846",7,5,365.699999809265,"slow","1"
"60e8a63f733f423be3da1846",8,6,387.599999904633,"fast","2"
"60e8a63f733f423be3da1846",9,8,301.700000047684,"slow","2"
"60e8a63f733f423be3da1846",10,5,414.199999809265,"fast","1"
"60e8a63f733f423be3da1846",11,7,325.700000047684,"slow","1"
"60e8a63f733f423be3da1846",12,8,38.9000000953674,"fast","3"
"60e8a63f733f423be3da1846",13,7,573.5,"fast","2"
"60e8a63f733f423be3da1846",14,6,385.200000047684,"slow","3"
"60e8a63f733f423be3da1846",15,9,374.799999952316,"slow","3"
"60e8a63f733f423be3da1846",16,7,410.300000190735,"slow","2"
"60e8a63f733f423be3da1846",17,7,380.100000143051,"fast","3"
"60e8a63f733f423be3da1846",18,4,437.5,"fast","1"
"60e8a63f733f423be3da1846",19,9,353.200000047684,"fast","3"
"60e8a63f733f423be3da1846",20,6,374.600000143051,"fast","1"
"60e8a63f733f423be3da1846",21,6,381.500000238419,"slow","2"
"60e8a63f733f423be3da1846",22,4,415.899999856949,"slow","1"
"60e8a63f733f423be3da1846",23,7,345.000000238419,"slow","3"
"60e8a63f733f423be3da1846",24,5,317.099999904633,"slow","2"
"60fd6ea5d5e5f804bb6fc4cf",1,8,420.400000002235,"slow","2"
"60fd6ea5d5e5f804bb6fc4cf",2,7,396.39999999851,"fast","3"
"60fd6ea5d5e5f804bb6fc4cf",3,9,423.20000000298,"fast","3"
"60fd6ea5d5e5f804bb6fc4cf",4,4,368.300000000745,"fast","1"
"60fd6ea5d5e5f804bb6fc4cf",5,9,379.5,"slow","3"
"60fd6ea5d5e5f804bb6fc4cf",6,8,392.099999997765,"slow","3"
"60fd6ea5d5e5f804bb6fc4cf",8,5,389.10000000149,"slow","2"
"60fd6ea5d5e5f804bb6fc4cf",9,7,357.800000000745,"slow","3"
"60fd6ea5d5e5f804bb6fc4cf",10,7,373.19999999553,"fast","1"
"60fd6ea5d5e5f804bb6fc4cf",11,7,384.199999999255,"slow","2"
"60fd6ea5d5e5f804bb6fc4cf",12,6,389.999999996275,"fast","3"
"60fd6ea5d5e5f804bb6fc4cf",13,7,355.599999997765,"slow","1"
"60fd6ea5d5e5f804bb6fc4cf",14,6,367.300000000745,"slow","3"
"60fd6ea5d5e5f804bb6fc4cf",15,5,395.5,"slow","1"
"60fd6ea5d5e5f804bb6fc4cf",16,6,381.199999999255,"fast","1"
"60fd6ea5d5e5f804bb6fc4cf",17,8,321.20000000298,"fast","3"
"60fd6ea5d5e5f804bb6fc4cf",18,6,361.79999999702,"slow","2"
"60fd6ea5d5e5f804bb6fc4cf",19,6,362.800000000745,"slow","1"
"60fd6ea5d5e5f804bb6fc4cf",20,7,370.29999999702,"fast","2"
"60fd6ea5d5e5f804bb6fc4cf",21,5,353.800000000745,"fast","1"
"60fd6ea5d5e5f804bb6fc4cf",22,5,366.89999999851,"fast","2"
"60fd6ea5d5e5f804bb6fc4cf",23,6,329.000000003725,"fast","2"
"60fd6ea5d5e5f804bb6fc4cf",24,8,340.599999997765,"fast","2"
"60fdb83606ba18b3b54215fa",1,6,294,"slow","2"
"60fdb83606ba18b3b54215fa",2,4,379,"slow","1"
"60fdb83606ba18b3b54215fa",3,6,345,"fast","2"
"60fdb83606ba18b3b54215fa",4,5,337,"slow","2"
"60fdb83606ba18b3b54215fa",5,4,314,"fast","1"
"60fdb83606ba18b3b54215fa",6,5,306,"fast","2"
"60fdb83606ba18b3b54215fa",7,8,322,"slow","2"
"60fdb83606ba18b3b54215fa",8,7,346,"slow","3"
"60fdb83606ba18b3b54215fa",9,5,377,"slow","1"
"60fdb83606ba18b3b54215fa",10,7,334,"fast","3"
"60fdb83606ba18b3b54215fa",11,7,299,"slow","2"
"60fdb83606ba18b3b54215fa",12,6,363,"slow","3"
"60fdb83606ba18b3b54215fa",13,8,305,"fast","2"
"60fdb83606ba18b3b54215fa",14,8,332,"slow","3"
"60fdb83606ba18b3b54215fa",15,6,485,"fast","3"
"60fdb83606ba18b3b54215fa",16,6,358,"slow","1"
"60fdb83606ba18b3b54215fa",17,7,350,"fast","2"
"60fdb83606ba18b3b54215fa",19,8,322,"fast","3"
"60fdb83606ba18b3b54215fa",20,7,327,"slow","1"
"60fdb83606ba18b3b54215fa",21,9,295,"slow","3"
"60fdb83606ba18b3b54215fa",22,6,365,"fast","1"
"60fdb83606ba18b3b54215fa",23,9,307,"fast","3"
"60fdb83606ba18b3b54215fa",24,5,537,"fast","1"
"60fef115c1aa5366be97aa0e",1,6,495.499999880791,"slow","1"
"60fef115c1aa5366be97aa0e",2,7,378.899999976158,"fast","3"
"60fef115c1aa5366be97aa0e",3,7,442.800000071526,"slow","1"
"60fef115c1aa5366be97aa0e",4,6,401.5,"slow","3"
"60fef115c1aa5366be97aa0e",5,7,386.700000047684,"slow","2"
"60fef115c1aa5366be97aa0e",6,6,360.599999904633,"fast","3"
"60fef115c1aa5366be97aa0e",7,5,409.999999880791,"fast","1"
"60fef115c1aa5366be97aa0e",8,4,432.399999976158,"fast","1"
"60fef115c1aa5366be97aa0e",9,5,389.100000023842,"slow","1"
"60fef115c1aa5366be97aa0e",10,6,340.099999904633,"fast","1"
"60fef115c1aa5366be97aa0e",11,7,437.5,"fast","1"
"60fef115c1aa5366be97aa0e",12,7,356.899999976158,"fast","2"
"60fef115c1aa5366be97aa0e",13,7,373.899999976158,"slow","3"
"60fef115c1aa5366be97aa0e",14,8,328.200000047684,"slow","2"
"60fef115c1aa5366be97aa0e",15,4,402.699999928474,"slow","1"
"60fef115c1aa5366be97aa0e",16,8,342.599999904633,"fast","2"
"60fef115c1aa5366be97aa0e",17,5,358.200000047684,"slow","2"
"60fef115c1aa5366be97aa0e",18,5,375.599999904633,"fast","2"
"60fef115c1aa5366be97aa0e",19,9,347.900000095367,"fast","3"
"60fef115c1aa5366be97aa0e",20,8,419.5,"slow","3"
"60fef115c1aa5366be97aa0e",21,6,428.900000095367,"fast","2"
"60fef115c1aa5366be97aa0e",22,9,382.299999952316,"slow","3"
"60fef115c1aa5366be97aa0e",23,6,345.700000047684,"slow","2"
"60fef115c1aa5366be97aa0e",24,8,343,"fast","3"
"610020b6047ff62a544284e0",1,8,384.40000000596,"fast","2"
"610020b6047ff62a544284e0",2,5,400.199999988079,"fast","2"
"610020b6047ff62a544284e0",3,6,293.600000023842,"slow","3"
"610020b6047ff62a544284e0",4,7,277.199999988079,"slow","1"
"610020b6047ff62a544284e0",5,4,293.299999952316,"fast","1"
"610020b6047ff62a544284e0",7,7,320.799999982119,"slow","3"
"610020b6047ff62a544284e0",8,5,318.799999982119,"fast","1"
"610020b6047ff62a544284e0",9,9,369.90000000596,"fast","3"
"610020b6047ff62a544284e0",10,9,364.40000000596,"slow","3"
"610020b6047ff62a544284e0",11,6,380.800000011921,"slow","2"
"610020b6047ff62a544284e0",12,8,351.40000000596,"slow","2"
"610020b6047ff62a544284e0",13,6,351.700000017881,"fast","3"
"610020b6047ff62a544284e0",14,7,338.300000011921,"fast","1"
"610020b6047ff62a544284e0",15,8,302.700000017881,"fast","3"
"610020b6047ff62a544284e0",16,6,337.09999999404,"fast","1"
"610020b6047ff62a544284e0",17,6,345.300000011921,"fast","2"
"610020b6047ff62a544284e0",18,6,347.59999999404,"slow","1"
"610020b6047ff62a544284e0",19,4,350.700000017881,"slow","1"
"610020b6047ff62a544284e0",20,5,297.59999999404,"slow","1"
"610020b6047ff62a544284e0",21,7,324.499999970198,"fast","3"
"610020b6047ff62a544284e0",22,5,365,"slow","2"
"610020b6047ff62a544284e0",23,7,364.700000017881,"fast","2"
"610020b6047ff62a544284e0",24,7,308.699999988079,"slow","2"
"61007233396dd596eb7c55b0",1,5,398.700000047684,"slow","2"
"61007233396dd596eb7c55b0",2,8,68.1000000238419,"slow","3"
"61007233396dd596eb7c55b0",3,6,360.400000095367,"fast","3"
"61007233396dd596eb7c55b0",4,9,375.100000023842,"fast","3"
"61007233396dd596eb7c55b0",5,7,362.199999928474,"fast","2"
"61007233396dd596eb7c55b0",6,5,376,"slow","1"
"61007233396dd596eb7c55b0",7,6,392.100000023842,"fast","1"
"61007233396dd596eb7c55b0",8,7,382.899999976158,"fast","1"
"61007233396dd596eb7c55b0",9,7,396.100000143051,"slow","2"
"61007233396dd596eb7c55b0",11,6,495.500000119209,"slow","2"
"61007233396dd596eb7c55b0",12,8,367.399999976158,"slow","2"
"61007233396dd596eb7c55b0",13,4,440.500000119209,"slow","1"
"61007233396dd596eb7c55b0",14,4,426.199999928474,"fast","1"
"61007233396dd596eb7c55b0",15,5,347.800000071526,"fast","2"
"61007233396dd596eb7c55b0",16,7,398.600000023842,"fast","3"
"61007233396dd596eb7c55b0",17,7,384.200000166893,"slow","3"
"61007233396dd596eb7c55b0",18,8,416.700000047684,"fast","2"
"61007233396dd596eb7c55b0",19,8,369.600000023842,"fast","3"
"61007233396dd596eb7c55b0",20,7,410.399999976158,"slow","1"
"61007233396dd596eb7c55b0",21,6,373,"slow","3"
"61007233396dd596eb7c55b0",22,5,469.899999976158,"fast","1"
"61007233396dd596eb7c55b0",23,6,375.300000071526,"fast","2"
"61007233396dd596eb7c55b0",24,6,397.799999952316,"slow","1"
"6102050090041d90dc5413f3",1,6,354,"slow","1"
"6102050090041d90dc5413f3",2,7,306.400000035763,"slow","1"
"6102050090041d90dc5413f3",3,4,370,"slow","1"
"6102050090041d90dc5413f3",4,5,345.300000071526,"slow","1"
"6102050090041d90dc5413f3",5,9,335.400000035763,"fast","3"
"6102050090041d90dc5413f3",6,6,354,"slow","2"
"6102050090041d90dc5413f3",7,6,339,"fast","3"
"6102050090041d90dc5413f3",8,5,288.300000011921,"fast","2"
"6102050090041d90dc5413f3",9,7,289,"fast","1"
"6102050090041d90dc5413f3",10,6,313.800000071526,"fast","2"
"6102050090041d90dc5413f3",11,5,299.400000035763,"slow","2"
"6102050090041d90dc5413f3",12,6,281.399999976158,"fast","1"
"6102050090041d90dc5413f3",13,7,321.900000035763,"fast","3"
"6102050090041d90dc5413f3",14,6,582.800000011921,"slow","3"
"6102050090041d90dc5413f3",15,8,293.5,"slow","2"
"6102050090041d90dc5413f3",16,8,300.5,"fast","2"
"6102050090041d90dc5413f3",17,4,338.400000035763,"fast","1"
"6102050090041d90dc5413f3",18,9,344.500000059605,"slow","3"
"6102050090041d90dc5413f3",19,7,355.899999976158,"slow","3"
"6102050090041d90dc5413f3",20,7,308.600000023842,"fast","2"
"6102050090041d90dc5413f3",22,8,361.000000059605,"slow","3"
"6102050090041d90dc5413f3",23,7,340.600000083447,"slow","2"
"6102050090041d90dc5413f3",24,5,346.399999976158,"fast","1"
"61081832798dd157c6c93a97",1,7,447.200000017881,"slow","1"
"61081832798dd157c6c93a97",2,7,392.90000000596,"slow","2"
"61081832798dd157c6c93a97",3,7,340.90000000596,"fast","1"
"61081832798dd157c6c93a97",4,4,337,"slow","1"
"61081832798dd157c6c93a97",5,5,377.999999970198,"fast","2"
"61081832798dd157c6c93a97",6,6,396.200000017881,"fast","1"
"61081832798dd157c6c93a97",7,8,413,"slow","2"
"61081832798dd157c6c93a97",8,6,357.100000023842,"slow","3"
"61081832798dd157c6c93a97",9,6,399.699999988079,"slow","1"
"61081832798dd157c6c93a97",10,5,508.90000000596,"slow","2"
"61081832798dd157c6c93a97",11,9,345.40000000596,"fast","3"
"61081832798dd157c6c93a97",12,5,422.700000017881,"slow","1"
"61081832798dd157c6c93a97",13,4,396.90000000596,"fast","1"
"61081832798dd157c6c93a97",14,7,376.799999982119,"slow","3"
"61081832798dd157c6c93a97",15,9,369.800000011921,"slow","3"
"61081832798dd157c6c93a97",16,6,469.200000017881,"fast","2"
"61081832798dd157c6c93a97",17,7,441.90000000596,"fast","3"
"61081832798dd157c6c93a97",18,8,362.200000017881,"fast","3"
"61081832798dd157c6c93a97",19,8,384.799999982119,"fast","2"
"61081832798dd157c6c93a97",20,7,454.200000017881,"fast","2"
"61081832798dd157c6c93a97",21,8,396.100000023842,"slow","3"
"61081832798dd157c6c93a97",22,6,354.100000023842,"fast","3"
"61081832798dd157c6c93a97",23,6,430.100000023842,"slow","2"
"61081832798dd157c6c93a97",24,5,378.700000017881,"fast","1"
"610825130bf4669d1b167efe",1,6,365.199999332428,"fast","1"
"610825130bf4669d1b167efe",2,5,396.39999961853,"fast","2"
"610825130bf4669d1b167efe",3,7,398.700000286102,"fast","2"
"610825130bf4669d1b167efe",4,9,355.800000190735,"slow","3"
"610825130bf4669d1b167efe",5,4,311.000000476837,"fast","1"
"610825130bf4669d1b167efe",6,4,378.800000190735,"slow","1"
"610825130bf4669d1b167efe",7,8,432.099999427795,"slow","2"
"610825130bf4669d1b167efe",8,6,350.299999713898,"slow","3"
"610825130bf4669d1b167efe",9,8,396.699999809265,"fast","3"
"610825130bf4669d1b167efe",10,6,351.199999809265,"slow","1"
"610825130bf4669d1b167efe",11,7,389.199999809265,"slow","2"
"610825130bf4669d1b167efe",12,6,361.199999809265,"fast","2"
"610825130bf4669d1b167efe",13,7,426.699999809265,"slow","3"
"610825130bf4669d1b167efe",14,9,400.799999713898,"fast","3"
"610825130bf4669d1b167efe",15,5,350.699999809265,"slow","1"
"610825130bf4669d1b167efe",16,6,415.5,"fast","3"
"610825130bf4669d1b167efe",17,5,379.300000190735,"slow","2"
"610825130bf4669d1b167efe",18,7,326.700000286102,"fast","3"
"610825130bf4669d1b167efe",19,5,323.5,"fast","1"
"610825130bf4669d1b167efe",20,8,311.400000095367,"slow","3"
"610825130bf4669d1b167efe",21,6,345.700000286102,"slow","2"
"610825130bf4669d1b167efe",22,8,370.5,"fast","2"
"610825130bf4669d1b167efe",23,7,380.39999961853,"fast","1"
"610825130bf4669d1b167efe",24,7,324.5,"slow","1"
"6108353b27dad2165c694212",1,7,363.300000000745,"fast","1"
"6108353b27dad2165c694212",2,6,321.800000000745,"fast","2"
"6108353b27dad2165c694212",3,6,346.099999997765,"slow","1"
"6108353b27dad2165c694212",4,5,323.20000000298,"slow","2"
